dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
rsd,00_BasicFold_ree2,Polka,3,1.43,0.6428,True,OK
rsd,00_BasicInline_ree1,Box,1,0.78,0.0,False,OK
rsd,00_BasicNoChecks_ree1,Box,1,10.96,10.1628,True,OK
rsd,00_BasicNoChecks_ree1,Box,2,10.97,10.1811,True,OK
rsd,00_BasicNoChecks_ree1,Box,3,10.94,10.1486,True,OK
rsd,00_BasicNoChecks_ree1,Octagon,1,11.27,10.4194,True,OK
rsd,00_BasicNoChecks_ree1,Octagon,2,11.23,10.3313,True,OK
rsd,00_BasicNoChecks_ree1,Octagon,3,11.21,10.3451,True,OK
rsd,00_BasicNoChecks_ree1,Polka,1,11.08,10.3013,True,OK
rsd,00_BasicNoChecks_ree1,Polka,2,11.12,10.3153,True,OK
rsd,00_BasicNoChecks_ree1,Polka,3,11.12,10.2962,True,OK
rsd,00_BasicUnchecked_ree1,Box,1,1.61,0.8301,True,OK
rsd,00_BasicUnchecked_ree1,Box,2,1.64,0.842,True,OK
rsd,00_BasicUnchecked_ree1,Box,3,1.61,0.8325,True,OK
rsd,00_BasicUnchecked_ree1,Octagon,1,1.66,0.8726,True,OK
rsd,00_BasicUnchecked_ree1,Octagon,2,1.65,0.858,True,OK
rsd,00_BasicUnchecked_ree1,Octagon,3,1.65,0.8558,True,OK
rsd,00_BasicUnchecked_ree1,Polka,1,1.64,0.8429,True,OK
rsd,00_BasicUnchecked_ree1,Polka,2,1.63,0.8471,True,OK
rsd,00_BasicUnchecked_ree1,Polka,3,1.63,0.8395,True,OK
rsd,00_Basic_ree1,Box,1,10.95,10.1655,True,OK
rsd,00_Basic_ree1,Box,2,10.94,10.1673,True,OK
rsd,00_Basic_ree1,Box,3,10.96,10.1638,True,OK
rsd,00_Basic_ree1,Octagon,1,11.31,10.456,True,OK
rsd,00_Basic_ree1,Octagon,2,11.26,10.3807,True,OK
rsd,00_Basic_ree1,Octagon,3,11.28,10.4547,True,OK
rsd,00_Basic_ree1,Polka,1,11.11,10.3172,True,OK
rsd,00_Basic_ree1,Polka,2,11.12,10.3259,True,OK
rsd,00_Basic_ree1,Polka,3,11.14,10.3001,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Box,1,11.02,10.2021,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Box,2,11.0,10.2031,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Box,3,11.01,10.2044,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Octagon,1,11.52,10.7071,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Octagon,2,11.64,10.8167,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Octagon,3,11.59,10.7691,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Polka,1,11.25,10.4237,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Polka,2,11.28,10.4409,True,OK
rsd,01_SingleMutexFoldUnderflow_ree1,Polka,3,11.3,10.4769,True,OK
rsd,01_SingleMutexFold_ree1,Box,1,11.0,10.19,True,OK
rsd,01_SingleMutexFold_ree1,Box,2,11.0,10.2058,True,OK
rsd,01_SingleMutexFold_ree1,Box,3,11.01,10.2145,True,OK
rsd,01_SingleMutexFold_ree1,Octagon,1,11.59,10.7705,True,OK
rsd,01_SingleMutexFold_ree1,Octagon,2,11.63,10.7806,True,OK
rsd,01_SingleMutexFold_ree1,Octagon,3,11.57,10.7535,True,OK
rsd,01_SingleMutexFold_ree1,Polka,1,11.26,10.4266,True,OK
rsd,01_SingleMutexFold_ree1,Polka,2,11.3,10.4594,True,OK
rsd,01_SingleMutexFold_ree1,Polka,3,11.28,10.4392,True,OK
rsd,01_SingleMutexFold_ree2,Box,1,11.65,10.8095,True,OK
rsd,01_SingleMutexFold_ree2,Box,2,11.65,10.8194,True,OK
rsd,01_SingleMutexFold_ree2,Box,3,11.66,10.824399999999999,True,OK
rsd,01_SingleMutexFold_ree2,Octagon,1,12.28,11.4093,True,OK
rsd,01_SingleMutexFold_ree2,Octagon,2,12.22,11.269699999999998,True,OK
rsd,01_SingleMutexFold_ree2,Octagon,3,12.22,11.348600000000001,True,OK
rsd,01_SingleMutexFold_ree2,Polka,1,12.0,11.110199999999999,True,OK
rsd,01_SingleMutexFold_ree2,Polka,2,11.98,11.1276,True,OK
rsd,01_SingleMutexFold_ree2,Polka,3,11.92,11.0867,True,OK
rsd,01_SingleMutexFold_ree3,Box,1,11.01,10.2115,True,OK
rsd,01_SingleMutexFold_ree3,Box,2,11.0,10.1933,True,OK
rsd,01_SingleMutexFold_ree3,Box,3,11.02,10.2126,True,OK
rsd,01_SingleMutexFold_ree3,Octagon,1,11.71,10.8663,True,OK
rsd,01_SingleMutexFold_ree3,Octagon,2,11.59,10.7477,True,OK
rsd,01_SingleMutexFold_ree3,Octagon,3,11.61,10.7501,True,OK
rsd,01_SingleMutexFold_ree3,Polka,1,11.26,10.4255,True,OK
rsd,01_SingleMutexFold_ree3,Polka,2,11.29,10.4493,True,OK
rsd,01_SingleMutexFold_ree3,Polka,3,11.27,10.4243,True,OK
rsd,01_SingleMutex_ree1,Box,1,11.63,10.803899999999999,True,OK
rsd,01_SingleMutex_ree1,Box,2,11.62,10.7998,True,OK
rsd,01_SingleMutex_ree1,Box,3,11.63,10.804300000000001,True,OK
rsd,01_SingleMutex_ree1,Octagon,1,12.08,11.1639,True,OK
rsd,01_SingleMutex_ree1,Octagon,2,12.14,11.2106,True,OK
rsd,01_SingleMutex_ree1,Octagon,3,12.09,11.143,True,OK
rsd,01_SingleMutex_ree1,Polka,1,11.87,11.0038,True,OK
rsd,01_SingleMutex_ree1,Polka,2,11.91,11.042499999999999,True,OK
rsd,01_SingleMutex_ree1,Polka,3,11.95,11.0784,True,OK
rsd,01_SingleMutex_ree2,Box,1,11.62,10.7943,True,OK
rsd,01_SingleMutex_ree2,Box,2,11.63,10.796899999999999,True,OK
rsd,01_SingleMutex_ree2,Box,3,11.66,10.8245,True,OK
rsd,01_SingleMutex_ree2,Octagon,1,12.14,11.2246,True,OK
rsd,01_SingleMutex_ree2,Octagon,2,12.15,11.2812,True,OK
rsd,01_SingleMutex_ree2,Octagon,3,12.17,11.251999999999999,True,OK
rsd,01_SingleMutex_ree2,Polka,1,11.86,10.9905,True,OK
rsd,01_SingleMutex_ree2,Polka,2,11.87,11.0056,True,OK
rsd,01_SingleMutex_ree2,Polka,3,11.88,10.988100000000001,True,OK
rsd,02_CrossMutexUnchecked_ree1,Box,1,2.31,1.4451,True,OK
rsd,02_CrossMutexUnchecked_ree1,Box,2,2.31,1.4552999999999998,True,OK
rsd,02_CrossMutexUnchecked_ree1,Box,3,2.3,1.4471,True,OK
rsd,02_CrossMutexUnchecked_ree1,Octagon,1,2.52,1.6418,True,OK
rsd,02_CrossMutexUnchecked_ree1,Octagon,2,2.46,1.5989,True,OK
rsd,02_CrossMutexUnchecked_ree1,Octagon,3,2.48,1.5922,True,OK
rsd,02_CrossMutexUnchecked_ree1,Polka,1,2.31,1.4677,True,OK
rsd,02_CrossMutexUnchecked_ree1,Polka,2,2.33,1.4698,True,OK
rsd,02_CrossMutexUnchecked_ree1,Polka,3,2.33,1.4733,True,OK
rsd,02_CrossMutexUnderflow_ree1,Box,1,11.67,10.8202,True,OK
rsd,02_CrossMutexUnderflow_ree1,Box,2,11.67,10.8203,True,OK
rsd,02_CrossMutexUnderflow_ree1,Box,3,11.68,10.813899999999999,True,OK
rsd,02_CrossMutexUnderflow_ree1,Octagon,1,12.33,11.4087,True,OK
rsd,02_CrossMutexUnderflow_ree1,Octagon,2,12.28,11.379900000000001,True,OK
rsd,02_CrossMutexUnderflow_ree1,Octagon,3,12.3,11.406699999999999,True,OK
rsd,02_CrossMutexUnderflow_ree1,Polka,1,11.99,11.098799999999999,True,OK
rsd,02_CrossMutexUnderflow_ree1,Polka,2,12.03,11.1006,True,OK
rsd,02_CrossMutexUnderflow_ree1,Polka,3,11.99,11.0981,True,OK
rsd,02_CrossMutex_ree1,Box,1,11.66,10.8199,True,OK
rsd,02_CrossMutex_ree1,Box,2,11.68,10.8291,True,OK
rsd,02_CrossMutex_ree1,Box,3,11.68,10.8208,True,OK
rsd,02_CrossMutex_ree1,Octagon,1,12.34,11.4256,True,OK
rsd,02_CrossMutex_ree1,Octagon,2,12.28,11.395900000000001,True,OK
rsd,02_CrossMutex_ree1,Octagon,3,12.29,11.321299999999999,True,OK
rsd,02_CrossMutex_ree1,Polka,1,12.04,11.139899999999999,True,OK
rsd,02_CrossMutex_ree1,Polka,2,12.07,11.173200000000001,True,OK
rsd,02_CrossMutex_ree1,Polka,3,12.03,11.0943,True,OK
rsd,02_CrossMutex_ree2,Box,1,2.09,1.252,True,OK
rsd,02_CrossMutex_ree2,Box,2,2.09,1.2509000000000001,True,OK
rsd,02_CrossMutex_ree2,Box,3,2.1,1.2468,True,OK
rsd,02_CrossMutex_ree2,Octagon,1,2.23,1.3540999999999999,True,OK
rsd,02_CrossMutex_ree2,Octagon,2,2.24,1.3446,True,OK
rsd,02_CrossMutex_ree2,Octagon,3,2.25,1.3446,True,OK
rsd,02_CrossMutex_ree2,Polka,1,2.13,1.2752,True,OK
rsd,02_CrossMutex_ree2,Polka,2,2.12,1.2747,True,OK
rsd,02_CrossMutex_ree2,Polka,3,2.11,1.2637,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Box,1,10.98,10.1935,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Box,2,10.97,10.1851,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Box,3,10.98,10.1857,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Octagon,1,11.48,10.6641,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Octagon,2,11.51,10.6575,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Octagon,3,11.44,10.5601,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Polka,1,11.25,10.4182,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Polka,2,11.24,10.4248,True,OK
rsd,03_SingleModFoldUnderflow_ree1,Polka,3,11.21,10.3893,True,OK
rsd,03_SingleModFold_ree1,Box,1,10.99,10.1997,True,OK
rsd,03_SingleModFold_ree1,Box,2,11.0,10.2012,True,OK
rsd,03_SingleModFold_ree1,Box,3,10.99,10.1961,True,OK
rsd,03_SingleModFold_ree1,Octagon,1,11.52,10.7134,True,OK
rsd,03_SingleModFold_ree1,Octagon,2,11.59,10.7556,True,OK
rsd,03_SingleModFold_ree1,Octagon,3,11.54,10.6904,True,OK
rsd,03_SingleModFold_ree1,Polka,1,11.21,10.3812,True,OK
rsd,03_SingleModFold_ree1,Polka,2,11.28,10.4566,True,OK
rsd,03_SingleModFold_ree1,Polka,3,11.25,10.4489,True,OK
rsd,03_SingleModFold_ree2,Box,1,11.0,10.1909,True,OK
rsd,03_SingleModFold_ree2,Box,2,10.98,10.1885,True,OK
rsd,03_SingleModFold_ree2,Box,3,11.01,10.2065,True,OK
rsd,03_SingleModFold_ree2,Octagon,1,11.55,10.6875,True,OK
rsd,03_SingleModFold_ree2,Octagon,2,11.51,10.6911,True,OK
rsd,03_SingleModFold_ree2,Octagon,3,11.58,10.7546,True,OK
rsd,03_SingleModFold_ree2,Polka,1,11.25,10.43,True,OK
rsd,03_SingleModFold_ree2,Polka,2,11.25,10.399,True,OK
rsd,03_SingleModFold_ree2,Polka,3,11.25,10.417,True,OK
rsd,03_SingleModFold_ree3,Box,1,11.02,10.1908,True,OK
rsd,03_SingleModFold_ree3,Box,2,11.02,10.2051,True,OK
rsd,03_SingleModFold_ree3,Box,3,10.98,10.1933,True,OK
rsd,03_SingleModFold_ree3,Octagon,1,11.54,10.6997,True,OK
rsd,03_SingleModFold_ree3,Octagon,2,11.55,10.7147,True,OK
rsd,03_SingleModFold_ree3,Octagon,3,11.54,10.7151,True,OK
rsd,03_SingleModFold_ree3,Polka,1,11.23,10.4033,True,OK
rsd,03_SingleModFold_ree3,Polka,2,11.28,10.4553,True,OK
rsd,03_SingleModFold_ree3,Polka,3,11.19,10.3803,True,OK
rsd,03_SingleModUnderflow_ree1,Box,1,11.0,10.2046,True,OK
rsd,03_SingleModUnderflow_ree1,Box,2,10.98,10.1849,True,OK
rsd,03_SingleModUnderflow_ree1,Box,3,10.98,10.1789,True,OK
rsd,03_SingleModUnderflow_ree1,Octagon,1,11.46,10.5914,True,OK
rsd,03_SingleModUnderflow_ree1,Octagon,2,11.45,10.5647,True,OK
rsd,03_SingleModUnderflow_ree1,Octagon,3,11.43,10.5415,True,OK
rsd,03_SingleModUnderflow_ree1,Polka,1,11.2,10.3853,True,OK
rsd,03_SingleModUnderflow_ree1,Polka,2,11.18,10.3752,True,OK
rsd,03_SingleModUnderflow_ree1,Polka,3,11.15,10.3476,True,OK
rsd,03_SingleMod_ree1,Box,1,11.64,10.7893,True,OK
rsd,03_SingleMod_ree1,Box,2,11.61,10.783900000000001,True,OK
rsd,03_SingleMod_ree1,Box,3,11.6,10.774799999999999,True,OK
rsd,03_SingleMod_ree1,Octagon,1,12.1,11.198799999999999,True,OK
rsd,03_SingleMod_ree1,Octagon,2,12.14,11.2278,True,OK
rsd,03_SingleMod_ree1,Octagon,3,12.16,11.2809,True,OK
rsd,03_SingleMod_ree1,Polka,1,11.81,10.949,True,OK
rsd,03_SingleMod_ree1,Polka,2,11.83,10.974599999999999,True,OK
rsd,03_SingleMod_ree1,Polka,3,11.87,11.0016,True,OK
rsd,03_SingleMod_ree2,Box,1,10.96,10.1781,True,OK
rsd,03_SingleMod_ree2,Box,2,10.98,10.1903,True,OK
rsd,03_SingleMod_ree2,Box,3,10.97,10.1725,True,OK
rsd,03_SingleMod_ree2,Octagon,1,11.47,10.613,True,OK
rsd,03_SingleMod_ree2,Octagon,2,11.55,10.7193,True,OK
rsd,03_SingleMod_ree2,Octagon,3,11.51,10.6796,True,OK
rsd,03_SingleMod_ree2,Polka,1,11.2,10.3946,True,OK
rsd,03_SingleMod_ree2,Polka,2,11.19,10.3534,True,OK
rsd,03_SingleMod_ree2,Polka,3,11.18,10.3552,True,OK
rsd,03_SingleMod_ree3,Box,1,11.62,10.7902,True,OK
rsd,03_SingleMod_ree3,Box,2,11.61,10.7818,True,OK
rsd,03_SingleMod_ree3,Box,3,11.63,10.784,True,OK
rsd,03_SingleMod_ree3,Octagon,1,12.16,11.296299999999999,True,OK
rsd,03_SingleMod_ree3,Octagon,2,12.18,11.1964,True,OK
rsd,03_SingleMod_ree3,Octagon,3,12.16,11.2643,True,OK
rsd,03_SingleMod_ree3,Polka,1,11.85,10.9773,True,OK
rsd,03_SingleMod_ree3,Polka,2,11.85,10.995199999999999,True,OK
rsd,03_SingleMod_ree3,Polka,3,11.88,10.999699999999999,True,OK
rsd,04_CrossModFold_ree1,Box,1,1.67,0.8482,True,OK
rsd,04_CrossModFold_ree1,Box,2,1.67,0.8503,True,OK
rsd,04_CrossModFold_ree1,Box,3,1.66,0.8352,True,OK
rsd,04_CrossModFold_ree1,Octagon,1,1.75,0.878,True,OK
rsd,04_CrossModFold_ree1,Octagon,2,1.74,0.9135,True,OK
rsd,04_CrossModFold_ree1,Octagon,3,1.74,0.9137,True,OK
rsd,04_CrossModFold_ree1,Polka,1,1.68,0.8592,True,OK
rsd,04_CrossModFold_ree1,Polka,2,1.68,0.8634,True,OK
rsd,04_CrossModFold_ree1,Polka,3,1.67,0.8575,True,OK
rsd,04_CrossModFold_ree2,Box,1,1.65,0.8338,True,OK
rsd,04_CrossModFold_ree2,Box,2,1.66,0.8447,True,OK
rsd,04_CrossModFold_ree2,Box,3,1.66,0.8471,True,OK
rsd,04_CrossModFold_ree2,Octagon,1,1.74,0.8835,True,OK
rsd,04_CrossModFold_ree2,Octagon,2,1.75,0.928,True,OK
rsd,04_CrossModFold_ree2,Octagon,3,1.75,0.8832,True,OK
rsd,04_CrossModFold_ree2,Polka,1,1.69,0.8624,True,OK
rsd,04_CrossModFold_ree2,Polka,2,1.68,0.8583,True,OK
rsd,04_CrossModFold_ree2,Polka,3,1.67,0.8522,True,OK
rsd,04_CrossModFold_ree3,Box,1,1.66,0.8427,True,OK
rsd,04_CrossModFold_ree3,Box,2,1.67,0.8394,True,OK
rsd,04_CrossModFold_ree3,Box,3,1.68,0.849,True,OK
rsd,04_CrossModFold_ree3,Octagon,1,1.75,0.9268,True,OK
rsd,04_CrossModFold_ree3,Octagon,2,1.74,0.9166,True,OK
rsd,04_CrossModFold_ree3,Octagon,3,1.74,0.9172,True,OK
rsd,04_CrossModFold_ree3,Polka,1,1.7,0.8599,True,OK
rsd,04_CrossModFold_ree3,Polka,2,1.69,0.8536,True,OK
rsd,04_CrossModFold_ree3,Polka,3,1.69,0.8535,True,OK
rsd,04_CrossMod_ree1,Box,1,11.03,10.2064,True,OK
rsd,04_CrossMod_ree1,Box,2,10.99,10.1889,True,OK
rsd,04_CrossMod_ree1,Box,3,11.01,10.2028,True,OK
rsd,04_CrossMod_ree1,Octagon,1,11.65,10.8216,True,OK
rsd,04_CrossMod_ree1,Octagon,2,11.61,10.7775,True,OK
rsd,04_CrossMod_ree1,Octagon,3,11.65,10.8203,True,OK
rsd,04_CrossMod_ree1,Polka,1,11.28,10.4351,True,OK
rsd,04_CrossMod_ree1,Polka,2,11.24,10.411,True,OK
rsd,04_CrossMod_ree1,Polka,3,11.23,10.381,True,OK
rsd,04_CrossMod_ree2,Box,1,11.02,10.2014,True,OK
rsd,04_CrossMod_ree2,Box,2,11.01,10.1942,True,OK
rsd,04_CrossMod_ree2,Box,3,11.04,10.2168,True,OK
rsd,04_CrossMod_ree2,Octagon,1,11.64,10.8042,True,OK
rsd,04_CrossMod_ree2,Octagon,2,11.62,10.7861,True,OK
rsd,04_CrossMod_ree2,Octagon,3,11.69,10.8318,True,OK
rsd,04_CrossMod_ree2,Polka,1,11.24,10.3955,True,OK
rsd,04_CrossMod_ree2,Polka,2,11.28,10.4311,True,OK
rsd,04_CrossMod_ree2,Polka,3,11.25,10.416,True,OK
rsd,04_CrossMod_ree3,Box,1,11.01,10.2048,True,OK
rsd,04_CrossMod_ree3,Box,2,11.0,10.2004,True,OK
rsd,04_CrossMod_ree3,Box,3,11.01,10.1893,True,OK
rsd,04_CrossMod_ree3,Octagon,1,11.67,10.8052,True,OK
rsd,04_CrossMod_ree3,Octagon,2,11.67,10.8378,True,OK
rsd,04_CrossMod_ree3,Octagon,3,11.58,10.7257,True,OK
rsd,04_CrossMod_ree3,Polka,1,11.3,10.4763,True,OK
rsd,04_CrossMod_ree3,Polka,2,11.29,10.4373,True,OK
rsd,04_CrossMod_ree3,Polka,3,11.24,10.4036,True,OK
rsd,04_CrossMod_ree4,Box,1,11.02,10.2105,True,OK
rsd,04_CrossMod_ree4,Box,2,11.03,10.207,True,OK
rsd,04_CrossMod_ree4,Box,3,11.02,10.2055,True,OK
rsd,04_CrossMod_ree4,Octagon,1,11.57,10.6609,True,OK
rsd,04_CrossMod_ree4,Octagon,2,11.58,10.7571,True,OK
rsd,04_CrossMod_ree4,Octagon,3,11.61,10.7889,True,OK
rsd,04_CrossMod_ree4,Polka,1,11.26,10.4092,True,OK
rsd,04_CrossMod_ree4,Polka,2,11.27,10.4286,True,OK
rsd,04_CrossMod_ree4,Polka,3,11.26,10.4522,True,OK
rsd,04_CrossMod_ree5,Box,1,11.03,10.2034,True,OK
rsd,04_CrossMod_ree5,Box,2,11.03,10.2098,True,OK
rsd,04_CrossMod_ree5,Box,3,11.0,10.1909,True,OK
rsd,04_CrossMod_ree5,Octagon,1,11.65,10.7885,True,OK
rsd,04_CrossMod_ree5,Octagon,2,11.58,10.7579,True,OK
rsd,04_CrossMod_ree5,Octagon,3,11.66,10.7954,True,OK
rsd,04_CrossMod_ree5,Polka,1,11.23,10.407,True,OK
rsd,04_CrossMod_ree5,Polka,2,11.26,10.4338,True,OK
rsd,04_CrossMod_ree5,Polka,3,11.26,10.4139,True,OK
rsd,07_MixedSendFoldEmit_ree1,Box,1,0.69,0.0,False,ERR
rsd,07_MixedSendFold_ree1,Box,1,0.68,0.0,False,ERR
rsd,07_MixedSend_ree1,Box,1,0.7,0.0,False,ERR
rsd,08_MixedTransferEmit_ree1,Box,1,10.98,10.1824,True,OK
rsd,08_MixedTransferEmit_ree1,Box,2,11.0,10.1977,True,OK
rsd,08_MixedTransferEmit_ree1,Box,3,10.99,10.1915,True,OK
rsd,08_MixedTransferEmit_ree1,Octagon,1,11.33,10.4592,True,OK
rsd,08_MixedTransferEmit_ree1,Octagon,2,11.35,10.4632,True,OK
rsd,08_MixedTransferEmit_ree1,Octagon,3,11.35,10.4509,True,OK
rsd,08_MixedTransferEmit_ree1,Polka,1,11.2,10.3658,True,OK
rsd,08_MixedTransferEmit_ree1,Polka,2,11.21,10.3966,True,OK
rsd,08_MixedTransferEmit_ree1,Polka,3,11.18,10.3348,True,OK
rsd,08_MixedTransfer_ree1,Box,1,10.98,10.1815,True,OK
rsd,08_MixedTransfer_ree1,Box,2,10.97,10.1797,True,OK
rsd,08_MixedTransfer_ree1,Box,3,10.99,10.1856,True,OK
rsd,08_MixedTransfer_ree1,Octagon,1,11.33,10.4411,True,OK
rsd,08_MixedTransfer_ree1,Octagon,2,11.27,10.4085,True,OK
rsd,08_MixedTransfer_ree1,Octagon,3,11.31,10.4132,True,OK
rsd,08_MixedTransfer_ree1,Polka,1,11.14,10.3146,True,OK
rsd,08_MixedTransfer_ree1,Polka,2,11.23,10.4011,True,OK
rsd,08_MixedTransfer_ree1,Polka,3,11.16,10.3485,True,OK
rsd,09_ERC20InheritMod_ree1,Box,1,2.15,0.8662,True,OK
rsd,09_ERC20InheritMod_ree1,Box,2,2.14,0.8551,True,OK
rsd,09_ERC20InheritMod_ree1,Box,3,2.16,0.8548,True,OK
rsd,09_ERC20InheritMod_ree1,Octagon,1,3.69,2.3874,True,OK
rsd,09_ERC20InheritMod_ree1,Octagon,2,3.67,2.375,True,OK
rsd,09_ERC20InheritMod_ree1,Octagon,3,3.7,2.4104,True,OK
rsd,09_ERC20InheritMod_ree1,Polka,1,2.47,1.1792,True,OK
rsd,09_ERC20InheritMod_ree1,Polka,2,2.47,1.1664,True,OK
rsd,09_ERC20InheritMod_ree1,Polka,3,2.48,1.188,True,OK
rsd,09_ERC20InheritMod_ree2,Box,1,2.17,0.8647,True,OK
rsd,09_ERC20InheritMod_ree2,Box,2,2.18,0.8607,True,OK
rsd,09_ERC20InheritMod_ree2,Box,3,2.16,0.8641,True,OK
rsd,09_ERC20InheritMod_ree2,Octagon,1,3.72,2.4308,True,OK
rsd,09_ERC20InheritMod_ree2,Octagon,2,3.94,2.6097,True,OK
rsd,09_ERC20InheritMod_ree2,Octagon,3,3.9,2.5737,True,OK
rsd,09_ERC20InheritMod_ree2,Polka,1,2.49,1.1887,True,OK
rsd,09_ERC20InheritMod_ree2,Polka,2,2.51,1.1966,True,OK
rsd,09_ERC20InheritMod_ree2,Polka,3,2.53,1.1899,True,OK
rsd,09_ERC20InheritMod_ree3,Box,1,2.18,0.8616,True,OK
rsd,09_ERC20InheritMod_ree3,Box,2,2.15,0.8592,True,OK
rsd,09_ERC20InheritMod_ree3,Box,3,2.16,0.859,True,OK
rsd,09_ERC20InheritMod_ree3,Octagon,1,3.79,2.4857,True,OK
rsd,09_ERC20InheritMod_ree3,Octagon,2,3.97,2.6715,True,OK
rsd,09_ERC20InheritMod_ree3,Octagon,3,3.75,2.4369,True,OK
rsd,09_ERC20InheritMod_ree3,Polka,1,2.5,1.1933,True,OK
rsd,09_ERC20InheritMod_ree3,Polka,2,2.55,1.2503,True,OK
rsd,09_ERC20InheritMod_ree3,Polka,3,2.57,1.2745,True,OK
rsd,09_ERC20Inherit_ree1,Box,1,2.15,0.8416,True,OK
rsd,09_ERC20Inherit_ree1,Box,2,2.13,0.8418,True,OK
rsd,09_ERC20Inherit_ree1,Box,3,2.13,0.8395,True,OK
rsd,09_ERC20Inherit_ree1,Octagon,1,3.83,2.5444,True,OK
rsd,09_ERC20Inherit_ree1,Octagon,2,3.73,2.4628,True,OK
rsd,09_ERC20Inherit_ree1,Octagon,3,3.81,2.5338,True,OK
rsd,09_ERC20Inherit_ree1,Polka,1,2.46,1.1895,True,OK
rsd,09_ERC20Inherit_ree1,Polka,2,2.41,1.1278,True,OK
rsd,09_ERC20Inherit_ree1,Polka,3,2.44,1.1548,True,OK
rsd,09_ERC20Mod_ree1,Box,1,0.81,0.0,False,OK
rsd,09_ERC20Mod_ree2,Box,1,0.82,0.0,False,OK
rsd,09_ERC20Mod_ree3,Box,1,0.81,0.0,False,OK
rsd,09_ERC20OnlyOnce_ree1,Box,1,0.8,0.0,False,OK
rsd,09_ERC20StakingPullMod_ree1,Box,1,1.58,0.6314,True,OK
rsd,09_ERC20StakingPullMod_ree1,Box,2,1.55,0.6202,True,OK
rsd,09_ERC20StakingPullMod_ree1,Box,3,1.55,0.621,True,OK
rsd,09_ERC20StakingPullMod_ree1,Octagon,1,1.76,0.8195,True,OK
rsd,09_ERC20StakingPullMod_ree1,Octagon,2,1.77,0.8355,True,OK
rsd,09_ERC20StakingPullMod_ree1,Octagon,3,1.73,0.8032,True,OK
rsd,09_ERC20StakingPullMod_ree1,Polka,1,1.67,0.7318,True,OK
rsd,09_ERC20StakingPullMod_ree1,Polka,2,1.68,0.7425,True,OK
rsd,09_ERC20StakingPullMod_ree1,Polka,3,1.68,0.742,True,OK
rsd,09_ERC20StakingPullMod_ree2,Box,1,1.56,0.6207,True,OK
rsd,09_ERC20StakingPullMod_ree2,Box,2,1.57,0.6195,True,OK
rsd,09_ERC20StakingPullMod_ree2,Box,3,1.55,0.6203,True,OK
rsd,09_ERC20StakingPullMod_ree2,Octagon,1,1.73,0.8012,True,OK
rsd,09_ERC20StakingPullMod_ree2,Octagon,2,1.75,0.8093,True,OK
rsd,09_ERC20StakingPullMod_ree2,Octagon,3,1.76,0.8239,True,OK
rsd,09_ERC20StakingPullMod_ree2,Polka,1,1.69,0.7459,True,OK
rsd,09_ERC20StakingPullMod_ree2,Polka,2,1.69,0.7482,True,OK
rsd,09_ERC20StakingPullMod_ree2,Polka,3,1.67,0.7256,True,OK
rsd,09_ERC20StakingPull_ree1,Box,1,1.55,0.6213,True,OK
rsd,09_ERC20StakingPull_ree1,Box,2,1.55,0.6194,True,OK
rsd,09_ERC20StakingPull_ree1,Box,3,1.56,0.6188,True,OK
rsd,09_ERC20StakingPull_ree1,Octagon,1,1.69,0.7685,True,OK
rsd,09_ERC20StakingPull_ree1,Octagon,2,1.75,0.7986,True,OK
rsd,09_ERC20StakingPull_ree1,Octagon,3,1.79,0.8227,True,OK
rsd,09_ERC20StakingPull_ree1,Polka,1,1.69,0.7249,True,OK
rsd,09_ERC20StakingPull_ree1,Polka,2,1.68,0.7376,True,OK
rsd,09_ERC20StakingPull_ree1,Polka,3,1.67,0.7196,True,OK
rsd,09_ERC20Staking_ree1,Box,1,1.51,0.6261,True,OK
rsd,09_ERC20Staking_ree1,Box,2,1.49,0.6152,True,OK
rsd,09_ERC20Staking_ree1,Box,3,1.51,0.6302,True,OK
rsd,09_ERC20Staking_ree1,Octagon,1,1.58,0.6954,True,OK
rsd,09_ERC20Staking_ree1,Octagon,2,1.58,0.6965,True,OK
rsd,09_ERC20Staking_ree1,Octagon,3,1.6,0.7101,True,OK
rsd,09_ERC20Staking_ree1,Polka,1,1.51,0.6356,True,OK
rsd,09_ERC20Staking_ree1,Polka,2,1.53,0.6391,True,OK
rsd,09_ERC20Staking_ree1,Polka,3,1.52,0.6374,True,OK
rsd,09_ERC20Staking_ree2,Box,1,1.51,0.6148,True,OK
rsd,09_ERC20Staking_ree2,Box,2,1.5,0.6131,True,OK
