filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
buggy_45.sol,0.5.17,OK,345.16,0,0,0,0
buggy_46.sol,0.5.17,OK,317.29,0,0,0,1
buggy_47.sol,0.5.17,OK,197.42,0,0,0,0
buggy_48.sol,0.5.17,OK,169.93,0,0,0,0
buggy_49.sol,0.5.17,OK,319.96,0,0,0,1
buggy_5.sol,0.5.17,OK,617.31,0,0,0,1
buggy_50.sol,0.5.17,OK,338.15,0,0,0,1
buggy_6.sol,0.5.17,OK,347.84,0,0,0,1
buggy_7.sol,0.5.17,OK,354.03,0,0,0,1
buggy_8.sol,0.5.17,OK,615.99,0,0,0,1
buggy_9.sol,0.5.17,OK,130.83,0,0,0,1
