filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
4882.sol,N/A,TN,1.57,-1,-1,0,-1
4922.sol,N/A,TN,1.43,-1,-1,0,-1
4926.sol,N/A,FN,1.18,-1,-1,0,-1
496.sol,N/A,TN,1.4,-1,-1,0,-1
49728.sol,N/A,FN,1.26,-1,-1,0,-1
4993.sol,N/A,TN,1.46,-1,-1,0,-1
5.sol,N/A,N/A,1.12,-1,-1,-1,-1
50000.sol,N/A,N/A,1.33,1,-1,-1,-1
50001.sol,N/A,TN,1.49,1,-1,0,-1
50002.sol,N/A,N/A,1.17,1,-1,-1,-1
50003.sol,N/A,FN,1.95,0,-1,-1,-1
50005.sol,N/A,FN,2.15,0,-1,-1,-1
50006.sol,N/A,TP,2.16,1,-1,-1,-1
50007.sol,N/A,N/A,1.21,1,-1,-1,-1
50008.sol,N/A,TP,1.79,1,-1,-1,-1
50009.sol,N/A,TP,1.38,1,-1,-1,-1
50010.sol,N/A,N/A,1.2,1,-1,-1,-1
50011.sol,N/A,TP,1.52,1,-1,-1,-1
50013.sol,N/A,N/A,2.1,1,-1,-1,-1
50014.sol,N/A,N/A,1.19,1,-1,-1,-1
50015.sol,N/A,N/A,2.02,1,-1,-1,-1
50016.sol,N/A,TP,1.35,1,-1,-1,-1
50017.sol,N/A,TP,1.71,1,-1,-1,-1
50018.sol,N/A,TP,1.87,1,-1,-1,-1
50019.sol,N/A,TP,1.8,1,-1,-1,-1
