filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
00_BasicConst_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicConst_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicCross_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicEmit_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicEmit_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicError_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicError_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicFold_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicFold_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicFold_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicFold_safe2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicInline_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicNoCall_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicNoChecks_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicNoChecks_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicStaticcall_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicUnchecked_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_BasicUnchecked_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_Basic_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
00_Basic_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFoldUnderflow_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFoldUnderflow_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFold_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFold_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFold_ree3.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutexFold_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutex_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutex_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutex_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
01_SingleMutex_safe2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutexUnchecked_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutexUnchecked_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutexUnderflow_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutexUnderflow_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutex_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutex_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutex_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
02_CrossMutex_safe2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFoldUnderflow_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFoldUnderflow_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFold_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFold_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFold_ree3.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModFold_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModUnderflow_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleModUnderflow_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleMod_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleMod_ree2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleMod_ree3.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleMod_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
03_SingleMod_safe2.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
04_CrossModFoldUnderflow_safe1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
04_CrossModFold_ree1.sol,none,COMPILE_ERROR,0.0,0,-1,-1,0
